x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
0.0,0.0,0.0,0.014331221580505371,-0.06784075498580933,0.006802985177522203,0.01239246129989624,-0.14349669218063354,0.004523330566620132,-0.0037238597869873047,-0.19935697317123413,0.0005332370294794941,-0.02220892906188965,-0.2336558699607849,-0.005597545566821793,0.025941193103790283,-0.17515993118286133,-0.01399222881239126,-0.004474759101867676,-0.2597714066505432,-0.02638723448556135,-0.025812864303588867,-0.3091859817504883,-0.03414717436474035,-0.04344213008880615,-0.34813952445983887,-0.03914307550233076,0.013508737087249756,-0.16523504257202148,-0.024683806381041506,-0.020157814025878906,-0.2624010443687439,-0.036994525498563746,-0.042530596256256104,-0.31994396448135376,-0.04425459474962423,-0.060357749462127686,-0.36558830738067627,-0.04949523628395269,-0.005733489990234375,-0.1491815447807312,-0.03397977471988867,-0.03533923625946045,-0.24350786209106445,-0.04468000427525709,-0.055189430713653564,-0.30055391788482666,-0.05069271222394178,-0.07024973630905151,-0.34545183181762695,-0.05469039947431753,-0.02980250120162964,-0.1280890703201294,-0.041922320878917674,-0.0527920126914978,-0.2038901448249817,-0.05161406592171858,-0.0661129355430603,-0.24884086847305298,-0.05504454792183111,-0.07702827453613281,-0.2864997386932373,-0.056831703788454035
0.0,0.0,0.0,0.015143275260925293,-0.0772293210029602,0.011416463708698643,0.010516703128814697,-0.15486204624176025,0.013431462986588372,-0.003280460834503174,-0.21786963939666748,0.012579718200683487,-0.014769434928894043,-0.26170217990875244,0.010321875630140198,0.02229297161102295,-0.17590117454528809,0.0010776229353695044,-0.006318390369415283,-0.2523221969604492,-0.007773131070464956,-0.02649599313735962,-0.2995581030845642,-0.013951316879868614,-0.04313826560974121,-0.3360034227371216,-0.01789841468799125,0.00975799560546875,-0.16798478364944458,-0.010069805601418125,-0.020170271396636963,-0.25843679904937744,-0.018451322274088966,-0.04002988338470459,-0.31057560443878174,-0.022951811956048118,-0.055580973625183105,-0.350492000579834,-0.02615443471241008,-0.009022414684295654,-0.1550050973892212,-0.020431265638947593,-0.03603643178939819,-0.2419770359992981,-0.028165331514358627,-0.05300760269165039,-0.29319339990615845,-0.03127728815543662,-0.06534981727600098,-0.33381980657577515,-0.03321791853177558,-0.03210419416427612,-0.1364179253578186,-0.02945529896187793,-0.051693856716156006,-0.20669662952423096,-0.036178261445641624,-0.06338858604431152,-0.2476179003715515,-0.037626948611617195,-0.07297581434249878,-0.28270381689071655,-0.03802895213830482
0.0,0.0,0.0,0.021945178508758545,-0.073172926902771,0.013920611246490466,0.017723023891448975,-0.14314299821853638,0.01881017210986613,0.0018208026885986328,-0.20250409841537476,0.020302534579300868,-0.008887112140655518,-0.24207979440689087,0.02036967176105975,0.021455883979797363,-0.17091089487075806,0.008065507291817653,-0.006163120269775391,-0.24296313524246216,0.0035800752332448837,-0.02376323938369751,-0.28381335735321045,0.00026618341077266905,-0.037476301193237305,-0.31627362966537476,-0.0019995265072196844,0.0075948238372802734,-0.16715794801712036,-0.0023672904251128557,-0.020142436027526855,-0.2525715231895447,-0.006760232140308631,-0.0370602011680603,-0.29895687103271484,-0.00908667360339166,-0.049680233001708984,-0.33356356620788574,-0.01080668763164283,-0.011285722255706787,-0.1565447449684143,-0.011974428304469598,-0.03660351037979126,-0.23736977577209473,-0.016415705428457272,-0.05070239305496216,-0.2829822301864624,-0.018475593523120892,-0.06019127368927002,-0.3188209533691406,-0.019922293246722234,-0.03452807664871216,-0.13917267322540283,-0.020114674688315404,-0.05238699913024902,-0.20699721574783325,-0.02408126694056989,-0.06288611888885498,-0.24446481466293335,-0.024458018586969388,-0.07135927677154541,-0.2776036262512207,-0.024311709673142445
0.0,0.0,0.0,0.024329543113708496,-0.05896633863449097,0.01616384108841018,0.02429431676864624,-0.11485946178436279,0.02197515984356002,0.008911967277526855,-0.15631753206253052,0.02366959323465423,-0.008965134620666504,-0.17892634868621826,0.023425096844430726,0.02147907018661499,-0.16865497827529907,0.0136459127190669,-0.005737483501434326,-0.23407548666000366,0.011600588646825116,-0.022441983222961426,-0.27290207147598267,0.009249493678208154,-0.03575807809829712,-0.3049290180206299,0.0073302948969562465,0.005127429962158203,-0.17246878147125244,0.0025835213839222604,-0.020123779773712158,-0.2511126399040222,0.0006828721618425959,-0.035195767879486084,-0.29377317428588867,-0.0011926382192264384,-0.046809375286102295,-0.32605624198913574,-0.0027631319005827493,-0.014254868030548096,-0.16386282444000244,-0.007575754343424279,-0.0364527702331543,-0.2379215955734253,-0.009292851935033042,-0.049334585666656494,-0.2799772620201111,-0.011596108588282306,-0.05834835767745972,-0.3148000240325928,-0.01363371479034825,-0.036331236362457275,-0.14563816785812378,-0.01622775922239228,-0.05180096626281738,-0.20883899927139282,-0.01698713729799195,-0.06130719184875488,-0.2426532506942749,-0.015890961314443786,-0.06933045387268066,-0.2720138430595398,-0.01509733757645293
0.0,0.0,0.0,0.025882184505462646,-0.05473506450653076,0.019097867594169315,0.027728617191314697,-0.10858780145645142,0.027709613726543125,0.015678048133850098,-0.1467878818511963,0.03203200286726826,-0.0007215142250061035,-0.16623568534851074,0.034578659744070706,0.019313931465148926,-0.17193692922592163,0.019131410108016667,-0.007453501224517822,-0.2375531792640686,0.020230353982256588,-0.02303004264831543,-0.27463358640670776,0.020233222455786404,-0.03515827655792236,-0.30473142862319946,0.019982467577861485,0.002820253372192383,-0.1753305196762085,0.008039680481957134,-0.021432936191558838,-0.2506476640701294,0.008586270907031235,-0.03485661745071411,-0.29032641649246216,0.008493065075086292,-0.04495900869369507,-0.3220648169517517,0.008529518903301891,-0.016248643398284912,-0.16594034433364868,-0.0019507407582608494,-0.03690618276596069,-0.23833096027374268,-0.0015291410404500994,-0.04836970567703247,-0.2771589756011963,-0.002103444482131067,-0.05629783868789673,-0.31073492765426636,-0.002605280899373952,-0.03725576400756836,-0.14544141292572021,-0.01023200602729446,-0.05148458480834961,-0.20930498838424683,-0.008307920596493545,-0.059129178524017334,-0.23969656229019165,-0.004937582476927105,-0.06578969955444336,-0.26435375213623047,-0.0023290708800089988
0.0,0.0,0.0,0.029004395008087158,-0.050831496715545654,0.02351682142542799,0.03277808427810669,-0.1045677661895752,0.03563617424296339,0.023450016975402832,-0.14647066593170166,0.04293677837776144,0.007818341255187988,-0.165879487991333,0.048625028442611296,0.019871175289154053,-0.17573541402816772,0.027243709873427946,-0.007105708122253418,-0.23953521251678467,0.03253706426547964,-0.02237790822982788,-0.27546006441116333,0.03595887006448706,-0.033458173274993896,-0.3029627799987793,0.03812501461433371,0.0031279921531677246,-0.17869055271148682,0.015747518029083807,-0.021753787994384766,-0.25135332345962524,0.019543857064117987,-0.034478724002838135,-0.2870590090751648,0.022699742328395445,-0.04309481382369995,-0.31648683547973633,0.025552873250116903,-0.015660762786865234,-0.1685657501220703,0.005467129621674616,-0.03703439235687256,-0.23831284046173096,0.008455898363163072,-0.0480579137802124,-0.2745888829231262,0.010823844682445127,-0.055565476417541504,-0.3058048486709595,0.012812424201538164,-0.03605729341506958,-0.14672625064849854,-0.0028794694393674547,-0.051166653633117676,-0.21110445261001587,0.0018795504998614376,-0.05836671590805054,-0.24220699071884155,0.007244291465749342,-0.0644727349281311,-0.26659464836120605,0.011492946866919596
0.0,0.0,0.0,0.03004533052444458,-0.05053913593292236,0.02224574516450417,0.03481525182723999,-0.10320889949798584,0.03437506127094281,0.02469271421432495,-0.14276903867721558,0.04173495340084088,0.008381783962249756,-0.15932303667068481,0.047709484574546934,0.018552124500274658,-0.1734907031059265,0.029812007201066137,-0.005660116672515869,-0.2330092191696167,0.03597553539012921,-0.019459843635559082,-0.2678282856941223,0.03891962858771336,-0.029653429985046387,-0.2951894998550415,0.040536978271951796,0.0007889866828918457,-0.17657887935638428,0.019240549755444647,-0.021514475345611572,-0.24426770210266113,0.02443497533833039,-0.03262293338775635,-0.27928847074508667,0.027356778261413695,-0.04005640745162964,-0.3078467845916748,0.02966331037615788,-0.018121182918548584,-0.16750788688659668,0.009531585489561678,-0.036760151386260986,-0.2324337363243103,0.013914719213893534,-0.045532941818237305,-0.26640480756759644,0.016620616418471457,-0.05175042152404785,-0.2956458330154419,0.01844574975704205,-0.03778409957885742,-0.14797443151474,0.0014348123121763479,-0.049952805042266846,-0.20837920904159546,0.00669175012891543,-0.05605578422546387,-0.23925113677978516,0.011771749694993616,-0.06193286180496216,-0.2645258903503418,0.015639795911660315
0.0,0.0,0.0,0.028009414672851562,-0.05246472358703613,0.01843756058219692,0.03151589632034302,-0.10605299472808838,0.028568830275571555,0.02025151252746582,-0.14394336938858032,0.034590721064841956,0.003938496112823486,-0.15881884098052979,0.03925451629761478,0.014265000820159912,-0.17181533575057983,0.024843553015625686,-0.008717954158782959,-0.22941440343856812,0.029003605181014747,-0.02168828248977661,-0.2640448212623596,0.0302106141388776,-0.0317457914352417,-0.2922678589820862,0.030592819610274047,-0.002957940101623535,-0.17248135805130005,0.015701478281653136,-0.024065017700195312,-0.23731690645217896,0.019515205109155387,-0.03499835729598999,-0.27351486682891846,0.020532540911472053,-0.04268598556518555,-0.30382049083709717,0.021191662111914367,-0.021070539951324463,-0.16221940517425537,0.007295416602528304,-0.03822451829910278,-0.2249806523323059,0.01066678290221712,-0.046788930892944336,-0.2599014639854431,0.011493613877928466,-0.05261451005935669,-0.28991323709487915,0.011727274329996318,-0.03983360528945923,-0.14302563667297363,0.00021946347983425873,-0.050818800926208496,-0.20060765743255615,0.004064971981233567,-0.05656743049621582,-0.23166322708129883,0.007534302239901036,-0.06171458959579468,-0.25794780254364014,0.010125588560140342
0.0,0.0,0.0,0.027548491954803467,-0.04732924699783325,0.016277574693044694,0.031008005142211914,-0.10043919086456299,0.02553632365651992,0.019859671592712402,-0.13767629861831665,0.031233194043120416,0.003810107707977295,-0.15390533208847046,0.035777724106987985,0.014279782772064209,-0.16673529148101807,0.020625914205988916,-0.008542060852050781,-0.22647863626480103,0.023548100833972962,-0.021111905574798584,-0.26305675506591797,0.02484951237328914,-0.031091690063476562,-0.2922104001045227,0.025367692803224595,-0.0012701749801635742,-0.16765010356903076,0.011951871906599076,-0.023253321647644043,-0.23474186658859253,0.013881485668202909,-0.03447115421295166,-0.272611141204834,0.014436474760254892,-0.042737722396850586,-0.30479276180267334,0.015043323618551763,-0.018125474452972412,-0.15840768814086914,0.003952498306712182,-0.03696632385253906,-0.22230231761932373,0.005263425634434493,-0.04647088050842285,-0.258624792098999,0.0051342544529643375,-0.05328100919723511,-0.290178120136261,0.005161174331983598,-0.035887300968170166,-0.1405962109565735,-0.00278482051453921,-0.04832226037979126,-0.1996135115623474,-0.0011595155892837328,-0.05516314506530762,-0.2322065830230713,0.0009322310133893508,-0.06130564212799072,-0.2594441771507263,0.0028851271990743
0.0,0.0,0.0,0.028651297092437744,-0.04386734962463379,0.01516976135984427,0.03363323211669922,-0.09420078992843628,0.023042831786129536,0.024762332439422607,-0.13302385807037354,0.02742972805366284,0.008786499500274658,-0.15176671743392944,0.030525595165941777,0.01703256368637085,-0.1662358045578003,0.018100699626061978,-0.005758225917816162,-0.22654086351394653,0.02011979579195744,-0.01872187852859497,-0.2637651562690735,0.020809764258716168,-0.028945565223693848,-0.2934129238128662,0.020869771234843792,0.0013747215270996094,-0.16858065128326416,0.009317472793314518,-0.020647644996643066,-0.23719000816345215,0.01084459501520163,-0.032133519649505615,-0.27582240104675293,0.01122257787004477,-0.04050201177597046,-0.3083927631378174,0.011580973148498597,-0.015947163105010986,-0.15950292348861694,0.0012128294745124002,-0.034881651401519775,-0.22454440593719482,0.001971899282339873,-0.044535160064697266,-0.26137566566467285,0.0016917390582746883,-0.05140870809555054,-0.2929990887641907,0.0015193000269717594,-0.034233152866363525,-0.14103740453720093,-0.005700615949776111,-0.04614436626434326,-0.200672447681427,-0.004833595145341096,-0.052813053131103516,-0.2335195541381836,-0.0029620244333856682,-0.058907151222229004,-0.2612075209617615,-0.0011517483674325923
